track_id,track_name,artist_id,artist_names,album_id,album_name,album_artist_id,album_artist_names,album_release_date,album_image_url,disc_number,track_number,track_duration_ms,explicit,popularity,isrc,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,pop,rock,hip_hop,electronic,rnb_soul,folk,country,ska,dance_disco,indie_alt,retro_vintage,novelty,easy_listening,cultural,jazz,genre_count
6FmtB3SLE6eqb24VfMnH4z,Round Round,7rZNSLWMjTbwdLNskFbzFf,Sugababes,38oLAYrpyuLO8RchXHUzyz,Angels With Dirty Faces (International version),7rZNSLWMjTbwdLNskFbzFf,Sugababes,01/01/2002,https://i.scdn.co/image/ab67616d0000b273571a0110e7bc2452980c5f8d,1,3,237053,False,0.0,GBAAN0201114,0.735,0.859,6.0,-3.845,0.0,0.0346,0.00289,3.95e-06,0.111,0.758,126.587,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1lItf5ZXJc1by9SbPeljFd,Juju on That Beat (TZ Anthem),"7nKeLE1toRtW4M279iS26h, 5AsWcQXw4RJFRWBbwa0ti0","Zay Hilfigerrr, Zayion McCall",5sQTfUX9uSwfCtPiYGO20V,Juju on That Beat (TZ Anthem),"7nKeLE1toRtW4M279iS26h, 5AsWcQXw4RJFRWBbwa0ti0","Zay Hilfigerrr, Zayion McCall",30/09/2016,https://i.scdn.co/image/ab67616d0000b273186678fe32d915298c28d576,1,1,144244,False,60.0,USAT21602928,0.807,0.887,1.0,-3.892,1.0,0.275,0.00381,0.0,0.391,0.78,160.517,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0WfKDYeUAoLA3vdvLKKWMW,Poker Face,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,2FBA8NCSuQNi8jaR2Xjbal,The Fame,1HY2Jd0NmPuamShAr6KMms,Lady Gaga,01/01/2008,https://i.scdn.co/image/ab67616d0000b273eb8bbcc15130ec9f01aa204c,1,4,237200,False,9.0,USUM70824409,0.851,0.806,4.0,-4.618,1.0,0.0786,0.12,1.33e-06,0.121,0.776,119.001,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3q2gRjU2UdOYRDY1p4cNHr,It Must Be Love,4AYkFtEBnNnGuoo8HaHErd,Madness,5TdKeSLPSowWxKkenaEK04,7,4AYkFtEBnNnGuoo8HaHErd,Madness,02/10/1981,https://i.scdn.co/image/ab67616d0000b2730ffc657dc879af805c0534a5,1,20,206266,False,0.0,GB7GZ0900018,0.536,0.606,7.0,-5.364,1.0,0.0355,0.103,1.08e-05,0.255,0.719,146.425,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2RMeGXGofxpGolBUyvTnZf,The Wild Colonial Boy,2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,4z6lzPnxVfkCibGIbPuIuu,Timeless,2Mhi3jfuRSdbVZPdjqsnnN,Dr. Hook,17/04/2015,https://i.scdn.co/image/ab67616d0000b273eff2b78ab68ae2e8bd8655b3,1,41,266669,False,18.0,GBUM71302541,0.448,0.312,1.0,-14.926,1.0,0.0552,0.84,3.8e-06,0.0848,0.403,158.27,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6j4cO3gMhTuG9GTmdUX7op,You Talk Too Much,25q0j1r1m5UM8GwFPLcopw,Joe Jones,4JDH8EfRq4DZNqkY42IW8Y,You Talk Too Much - The Best Of,25q0j1r1m5UM8GwFPLcopw,Joe Jones,01/07/2010,https://i.scdn.co/image/ab67616d0000b27310b07269f1bfc2305f1472c7,1,1,152706,False,13.0,USA561018172,0.719,0.639,8.0,-9.229,1.0,0.0376,0.797,1.43e-05,0.075,0.727,128.272,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2YGFjCtEo5hhNutCO8RdQf,Can't Get Enough Of You Baby,2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,44zMHQz2GkFUEifL4DuDNY,All Star Smash Hits,2iEvnFsWxR0Syqu2JNopAd,Smash Mouth,01/01/2005,https://i.scdn.co/image/ab67616d0000b2730ce3b69f5e3f67cebe3ed3c1,1,10,151106,False,0.0,USIR19902230,0.662,0.891,6.0,-4.65,1.0,0.0291,0.0128,0.0,0.448,0.823,123.728,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
1Co9NGodpCCvWuIfe0PzIS,One In A Million,"1fTCSmuwhEaa6J6Hjq8xmi, 28w7CgAcq1WLbkQfz795SN","Jordie Ireland, Ava Hayz",68SzmgbXOVkYdNvvt6lpRW,One In A Million,1fTCSmuwhEaa6J6Hjq8xmi,Jordie Ireland,04/05/2018,https://i.scdn.co/image/ab67616d0000b273407da20b8c124dbf6eddc7e1,1,1,178424,False,22.0,AUUM71800336,0.748,0.551,5.0,-5.772,1.0,0.0907,0.327,1.43e-05,0.096,0.334,104.175,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
76cy1WJvNGJTj78UqeA5zr,IDGAF,6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,01sfgrNbnnPUEyz6GZYlt9,Dua Lipa (Deluxe),6M2wZ9GZgrQXHCFfjv46we,Dua Lipa,02/06/2017,https://i.scdn.co/image/ab67616d0000b2736b915e407b70e121e06fe979,1,5,217946,True,81.0,GBAHT1600301,0.836,0.544,7.0,-5.975,1.0,0.0943,0.0403,0.0,0.0824,0.51,97.028,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6bH2owMgMDNW6zygbotS49,As Long as You Love Me,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,5oEljuMoe9MXH6tBIPbd5e,Backstreet's Back,5rSXSAkZ67PYJSvpUpkOr7,Backstreet Boys,09/10/1997,https://i.scdn.co/image/ab67616d0000b2738b404cb3c585d837a8b486ff,1,2,221106,False,1.0,USJI19710094,0.804,0.801,0.0,-4.892,1.0,0.0305,0.275,3.29e-05,0.215,0.826,98.12,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5U2m76qAMdr3gXI0g6ptlG,Come & Get It,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,4MGDyHLc9ctHHiX4wCn1tV,Stars Dance,0C8ZW7ezQVs4URX5aX7Kqx,Selena Gomez,01/01/2013,https://i.scdn.co/image/ab67616d0000b27397650052269e0a345699bf01,1,5,231986,False,1.0,USHR11334422,0.349,0.795,7.0,-4.133,0.0,0.0758,0.0102,0.000138,0.0812,0.542,148.985,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0k2GOhqsrxDTAbFFSdNJjT,Temperature,3Isy6kedDrgPYoTS1dazA9,Sean Paul,32Bu3ETQhR1PFCj3ndDlYf,The Trinity,3Isy6kedDrgPYoTS1dazA9,Sean Paul,26/09/2005,https://i.scdn.co/image/ab67616d0000b27369ba684e533706bafe248ef3,1,11,218573,False,85.0,USAT20505520,0.951,0.6,0.0,-4.675,0.0,0.0685,0.106,0.0,0.0712,0.822,125.04,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5wzEKaovqFK2LXKKzScukl,Philadelphia Freedom,3PhoLpVuITZKcymswpck5b,Elton John,7bcUz60MilxMGurjN2T5nS,Captain Fantastic (Deluxe Edition),3PhoLpVuITZKcymswpck5b,Elton John,19/05/1975,https://i.scdn.co/image/ab67616d0000b273be1ce5ee1bf02a3d23523d19,1,13,321933,False,0.0,GBAMB7500013,0.702,0.626,0.0,-8.448,0.0,0.0298,0.0744,2e-05,0.072,0.799,125.199,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7z73ehYAn9O1XP9XlCqVtd,Who Dat Girl (feat. Akon),"0jnsk9HBra6NMjO2oANoPY, 0z4gvV4rjIZ9wHck67ucSV","Flo Rida, Akon",1TwNATuAqnNjTd5BSvFZlS,Only One Flo (Part 1),0jnsk9HBra6NMjO2oANoPY,Flo Rida,24/11/2010,https://i.scdn.co/image/ab67616d0000b273c0ddb38854cde41708d606a1,1,4,200880,False,61.0,USAT21002400,0.719,0.616,1.0,-3.951,1.0,0.0395,0.00683,3.11e-05,0.0742,0.625,124.963,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
33XpXmKmVTopPKnxTgbVOD,True Colours,6uATIQFyydDXPc2RlLzcUE,Kasey Chambers,5edluM30Us1pl4LA8umamH,Storybook,6uATIQFyydDXPc2RlLzcUE,Kasey Chambers,23/09/2011,https://i.scdn.co/image/ab67616d0000b273e741bd11a11f2b62647a27d5,1,10,225960,False,0.0,AUEM00200340,0.704,0.247,0.0,-8.736,1.0,0.0297,0.64,1.72e-06,0.085,0.236,86.952,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
093UVG0vgKjxj4UDjLIulw,Set Adrift On Memory Bliss,5DgjOwTN6o76J5Gf8MzEoL,P.M. Dawn,6eUVsZ7movjdgq0PB0hvSW,Let It Flow,0LyfQWJT6nXafLPZqxe9Of,Various Artists,23/04/1999,https://i.scdn.co/image/ab67616d0000b273b9727e3627c864f3436e5eb1,1,10,211661,False,53.0,FR8GV1838620,0.737,0.784,7.0,-7.902,1.0,0.0777,0.00682,0.2,0.537,0.587,99.773,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
043bfUkTydw0xJ5JjOT91w,Don't You Worry Child,"1h6Cn3P4NGzXbaXidqURXs, 2auikkNYqigWStoHWK1Grq","Swedish House Mafia, John Martin",4ljisoNarj0BpQSMIEv88L,Until Now,1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,01/01/2012,https://i.scdn.co/image/ab67616d0000b273781f6dd5abe91929df0314e3,1,7,403493,False,65.0,GBAAA1200643,0.632,0.88,2.0,-4.051,1.0,0.0463,0.0144,0.0021,0.118,0.338,129.007,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4qjrCkcVbsYlitCqbBkeKe,Colors Of The Wind - End Title,75L9s8KVrhCNtBUkZFnDFW,Vanessa Williams,4ddvFk8agFfRkkcVwR8sJH,Pocahontas Original Soundtrack (English Version),0LyfQWJT6nXafLPZqxe9Of,Various Artists,01/01/1995,https://i.scdn.co/image/ab67616d0000b2737c0a14cff347015c00e32136,1,27,257933,False,50.0,USWD10110149,0.574,0.238,7.0,-18.072,0.0,0.0476,0.365,1.32e-05,0.126,0.126,84.018,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2EcsgXlxz99UMDSPg5T8RF,Beneath Your Beautiful (feat. Emeli Sandé),"2feDdbD5araYcm6JhFHHw7, 7sfgqEdoeBTjd8lQsPT3Cy","Labrinth, Emeli Sandé",6PBBbXmYV7dKnaik0fjkOI,Electronic Earth (Expanded Edition),2feDdbD5araYcm6JhFHHw7,Labrinth,02/04/2012,https://i.scdn.co/image/ab67616d0000b273d9370e27abe3de676c56873a,1,7,271813,False,68.0,GBHMU1200008,0.561,0.522,2.0,-5.857,1.0,0.0318,0.227,0.0,0.104,0.238,83.962,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice,3oDbviiivRWhXwIE8hxkVV,The Beach Boys,6GphKx2QAPRoVGWE9D7ou8,Pet Sounds (Original Mono & Stereo Mix),3oDbviiivRWhXwIE8hxkVV,The Beach Boys,16/06/1966,https://i.scdn.co/image/ab67616d0000b273bde8dfd1922129f3d9e3732f,1,15,153205,False,69.0,USCA20000220,0.392,0.629,5.0,-7.056,1.0,0.0335,0.718,3.76e-06,0.129,0.72,124.511,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5id3Rqn7SPj1LX4FfY4nGz,Together,5WUlDfRSoLAfcVSX1WnrxN,Sia,4TM7wmWEakp4xk1ZffVkL8,Together,5WUlDfRSoLAfcVSX1WnrxN,Sia,20/05/2020,https://i.scdn.co/image/ab67616d0000b273e279a8ea467c75ed400f812f,1,1,205207,False,60.0,USAT22001187,0.521,0.877,7.0,-5.444,1.0,0.0683,0.0132,0.0806,0.0929,0.199,180.007,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0R7YVi7w41Dr9jU5vblAok,Sweat - Remix,"7hJcb9fa4alzcOq3EaNPoG, 1Cs0zKBU1kc0i8ypK3B9ai, 39unIFnj3C60Q4FtYdS7fW, 6mr36E8GEO5zhtL71GCrZ5","Snoop Dogg, David Guetta, Giorgio Tuinfort, Frederic Riesterer",7i3ZUKLj6bszovw4IfRECy,Sweat (Snoop Dogg Vs. David Guetta) [Remix],"7hJcb9fa4alzcOq3EaNPoG, 1Cs0zKBU1kc0i8ypK3B9ai","Snoop Dogg, David Guetta",01/01/2011,https://i.scdn.co/image/ab67616d0000b2739fa2954cdefd83d439a1e7ac,1,1,195986,False,72.0,USCA21100463,0.813,0.732,7.0,-5.636,1.0,0.03,0.0597,0.00137,0.0826,0.731,130.02,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0CsM8VGDi38kusMv3pxyj1,True - Single Edit,2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,2ZcceaFPxi5CuqoBUfedKn,True - The Digital E.P.,2urZrEdsq72kx0UzfYN8Yv,Spandau Ballet,25/04/2008,https://i.scdn.co/image/ab67616d0000b273b82e04673372a3e30bc0c111,1,1,329146,False,71.0,GBAYK8300004,0.742,0.533,0.0,-9.098,1.0,0.0288,0.459,0.148,0.064,0.391,97.395,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5TvFfDlVoUWZvfqrhTJzD7,One,6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,1xn54DMo2qIqBuMqHtUsFd,x (Deluxe Edition),6eUKZXaKkcviH0Ku9w2n3V,Ed Sheeran,21/06/2014,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,1,1,252760,False,61.0,GBAHS1400092,0.464,0.321,2.0,-11.12,1.0,0.0418,0.877,0.0,0.0789,0.306,93.528,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6uBhi9gBXWjanegOb2Phh0,Stay,"2qxJFvFYMEDqd7ui6kSAcq, 2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara",1I4W7JKzYbl8VKRfD61DIS,Stay,"2qxJFvFYMEDqd7ui6kSAcq, 2wUjUUtkb5lvLKcGKsKqsR","Zedd, Alessia Cara",23/02/2017,https://i.scdn.co/image/ab67616d0000b273b993cba8ff7d0a8e9ee18d46,1,1,210090,False,79.0,USUM71700736,0.69,0.622,5.0,-5.025,0.0,0.0622,0.253,0.0,0.116,0.544,102.04,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2Sy1KFLXBQjxqj6lCeIBCB,Oh My Goodness,3whuHq0yGx60atvA2RCVRW,Olly Murs,2OvZ8JCShhvxNkptwoGjve,In Case You Didn't Know,3whuHq0yGx60atvA2RCVRW,Olly Murs,28/11/2011,https://i.scdn.co/image/ab67616d0000b273ff2057b7343d2233451ff8e7,1,2,184013,False,47.0,GBARL1101196,0.638,0.803,8.0,-5.467,0.0,0.0681,0.0244,0.0,0.169,0.756,128.035,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
77TT8Xvx637TpzV8kKGkUw,Titanium (feat. Sia),"1Cs0zKBU1kc0i8ypK3B9ai, 5WUlDfRSoLAfcVSX1WnrxN","David Guetta, Sia",08DAekBeqPRCsn3XHDwj6b,Nothing but the Beat,1Cs0zKBU1kc0i8ypK3B9ai,David Guetta,31/08/2011,https://i.scdn.co/image/ab67616d0000b273b234aeff6eedc8276fe0333a,1,13,245040,False,60.0,GB28K1100036,0.604,0.788,0.0,-3.673,0.0,0.103,0.0678,0.153,0.127,0.301,126.06,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0xdTHRkRv4sTrNikBNiz1u,View From a Bridge,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,6NPoxEiMqOpHZyymu1Begh,The Gold Collection,73a6pNH4YtLNgDbPQwXveo,Kim Wilde,18/03/1996,https://i.scdn.co/image/ab67616d0000b27350072965db67e77c60a9d6f5,1,11,210946,False,0.0,GBAYE8200218,0.593,0.834,2.0,-6.007,0.0,0.0353,0.0486,0.000584,0.115,0.813,148.719,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6nM9Sr6MPcfpqwQTD7PZGi,Wrapped Up (feat. Travie McCoy),"3whuHq0yGx60atvA2RCVRW, 7o9Nl7K1Al6NNAHX6jn6iG","Olly Murs, Travie McCoy",0jD1tOJpP0Qz8UcLq3FFkr,Never Been Better (Deluxe),3whuHq0yGx60atvA2RCVRW,Olly Murs,21/11/2014,https://i.scdn.co/image/ab67616d0000b2739bf59f7a0e061de08140d425,1,2,185640,False,0.0,GBARL1400826,0.787,0.848,1.0,-4.696,1.0,0.0549,0.0915,0.0,0.15,0.947,121.989,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
45bE4HXI0AwGZXfZtMp8JR,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,1RWiRfdNZKDe8VXzzf2VEc,you broke me first,45dkTj5sMRSjrmBSBeiHym,Tate McRae,17/04/2020,https://i.scdn.co/image/ab67616d0000b2730c2c97099fd6a637ed0aa4a4,1,1,169265,True,12.0,USRC12000832,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7DHjerIyPHNokLIQOmbo9b,Like It Like That,5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,5mrXvDnW1MK275vDsplMIF,Like It Like That,5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,23/10/2009,https://i.scdn.co/image/ab67616d0000b273b156fa49f0e23495db026fc9,1,1,241973,False,47.0,AUBM00900190,0.585,0.973,2.0,-2.894,1.0,0.0733,0.00676,5.21e-05,0.262,0.958,161.05,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
10SDxx0CFWGqgVVBeX22TP,No Pressure,"1uNFoZAHBGtllmzznpCI3s, 0c173mlxpT3dSFRgMO8XPh","Justin Bieber, Big Sean",7fZH0aUAjY3ay25obOUf2a,Purpose (Deluxe),1uNFoZAHBGtllmzznpCI3s,Justin Bieber,13/11/2015,https://i.scdn.co/image/ab67616d0000b273b6d9a4fbb0bd49f0f034aead,1,7,286853,False,0.0,USUM71516763,0.644,0.595,1.0,-6.877,1.0,0.215,0.121,0.0,0.279,0.554,148.889,3.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4du0TY3NTgvQGlelrBHfDL,I Wanna Be With You,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,4XbSwLzvznYCophbz8ElMV,I Wanna Be With You,2LJxr7Pt3JnP60eLxwbDOu,Mandy Moore,09/05/2000,https://i.scdn.co/image/ab67616d0000b273d0d4444a8740e5272f7f00ea,1,1,252600,False,57.0,USSM10008006,0.515,0.908,8.0,-4.632,1.0,0.0368,0.0158,1.88e-05,0.412,0.637,150.031,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6SLTPbDxDYR0uSMTT7gSb7,I'm In Control,"2VAnyOxzJuSAj7XIuEOT38, 62DmErcU7dqZbJaDqwsqzR","AlunaGeorge, Popcaan",6KuHbuDiJNcgEvnLTnfQcY,I Remember,2VAnyOxzJuSAj7XIuEOT38,AlunaGeorge,16/09/2016,https://i.scdn.co/image/ab67616d0000b27310e8d6268527e7c76fa9f8c7,1,7,209426,False,52.0,GBUM71507516,0.725,0.844,11.0,-3.707,0.0,0.0347,0.363,0.000716,0.125,0.711,104.001,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4Uc6BcPeBKfZUlX6jhumGv,Can't Remember to Forget You,"0EmeFodog0BfCgMzAIvKQp, 5pKCCKE2ajJHZ9KAiaK11H","Shakira, Rihanna",3pIrfgAYjBpTBBKgtrwKgZ,Shakira. (Deluxe Version),0EmeFodog0BfCgMzAIvKQp,Shakira,21/03/2014,https://i.scdn.co/image/ab67616d0000b27329c64e2ed18911a211cfc5b7,1,2,206866,False,0.0,USRC11301790,0.694,0.81,11.0,-3.556,0.0,0.0661,0.122,0.0,0.141,0.824,137.968,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7hJBjMGJHHQ4cR4Jhzp1d1,"It Ain't Me, Babe (with June Carter Cash)","6kACVPfCOnqzgfEF5ryl0x, 0ZnY6mQmgr2yZarjry68td","Johnny Cash, June Carter Cash",4E2eUhFHqTG2pu9MN1NDIF,The Essential Johnny Cash,6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,12/02/2002,https://i.scdn.co/image/ab67616d0000b273c17beab3e27f18af397a00b2,2,1,182960,False,51.0,USSM19901956,0.634,0.587,2.0,-6.595,1.0,0.03,0.271,0.0,0.165,0.623,105.642,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3tFECpGckFpp0HpQje78gi,Forever Young,51K48NCxjB11t9eqUWWoIq,Youth Group,7JgWdCGMBwJkYb91oiFzxd,Casino Twilight Dogs,51K48NCxjB11t9eqUWWoIq,Youth Group,30/01/2007,https://i.scdn.co/image/ab67616d0000b273afe44166f2ba6223a0ed85b6,1,8,239120,False,55.0,USEP40638108,0.379,0.664,11.0,-6.863,1.0,0.0307,0.0167,0.000679,0.0915,0.301,115.272,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2M9ULmQwTaTGmAdXaXpfz5,Billionaire (feat. Bruno Mars),"7o9Nl7K1Al6NNAHX6jn6iG, 0du5cEVh5yTK9QJze8zA0C","Travie McCoy, Bruno Mars",1PruwGvQDfgh6CTSFWPNtn,Billionaire (feat. Bruno Mars),7o9Nl7K1Al6NNAHX6jn6iG,Travie McCoy,09/03/2010,https://i.scdn.co/image/ab67616d0000b27337ce3dd20c2318e13c6608ed,1,1,211160,True,74.0,USAT21000257,0.633,0.673,6.0,-6.403,0.0,0.258,0.297,0.0,0.206,0.659,86.776,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4MVA30NmvNtpbDon1ZG7mk,Star Wars Theme/Cantina Band,4MptlUxSUHf2QAW9JMrv4W,Meco,3RhVd2QtOoRhRGmCnptrOU,Music Inspired By Star Wars And Other Galactic Funk,4MptlUxSUHf2QAW9JMrv4W,Meco,01/01/1977,https://i.scdn.co/image/ab67616d0000b273621560f7bcafead2c1df6a23,1,3,212306,False,39.0,USUM71511789,0.677,0.915,0.0,-3.859,1.0,0.0912,0.00121,0.916,0.322,0.545,124.929,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4Y2glvLjQGOb4dXnwm1hQf,Witchcraft,7MqnCTCAX6SsIYYdJCQj9B,Pendulum,3XtEGVx9uh7J46nBzEc1VS,Immersion,7MqnCTCAX6SsIYYdJCQj9B,Pendulum,21/05/2010,https://i.scdn.co/image/ab67616d0000b27330f8e0f777376780c4077507,1,12,252786,False,64.0,GBAHT1000133,0.42,0.969,1.0,-3.139,1.0,0.0581,2.84e-05,0.00861,0.379,0.182,174.038,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0QxCLD4xJlE8vv0Cvrb8TO,'74-'75,3zAhmxuw1F3HmulPuy1RAb,The Connells,5OIi0lw57XjbP7JjD0uHuS,Ring,3zAhmxuw1F3HmulPuy1RAb,The Connells,01/01/1993,https://i.scdn.co/image/ab67616d0000b273d58a4c6a01b39a4946119c24,1,3,278973,False,0.0,USRZ51010979,0.53,0.59,11.0,-9.169,1.0,0.025,0.183,0.00227,0.0675,0.43,144.202,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4ePP9So5xRzspjLFVVbj90,Two Princes,2PSiyldxmJze7xiqbz658m,Spin Doctors,2TWdmpnFNCMlZDQROleupK,Pocket Full Of Kryptonite,2PSiyldxmJze7xiqbz658m,Spin Doctors,27/08/1991,https://i.scdn.co/image/ab67616d0000b273436e38032cf3389d01426eca,1,7,256733,False,73.0,USSM19000350,0.543,0.912,7.0,-10.71,1.0,0.0601,0.00162,2.1e-06,0.0565,0.836,103.731,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
6JHLoGr7Gss3HhBp5RdKiH,Sorry,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,1nmxUznbVkZorzeY4olXco,Sex & Cigarettes,3X458ddYA2YcVWuVIGGOYe,Toni Braxton,23/03/2018,https://i.scdn.co/image/ab67616d0000b273daa640ca60a76a4240c55b28,1,5,236000,False,36.0,USUM71801171,0.699,0.68,4.0,-3.607,0.0,0.0276,0.00993,0.0,0.11,0.578,94.979,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
2LWJYvdBdcG8JMFQ1zOduR,I Begin to Wonder,6XCS9JCn56Q252cMOTbeq6,Dannii Minogue,1hL6LPPd0YZcrE4858xIIR,Neon Nights (Rhino Re-issue),6XCS9JCn56Q252cMOTbeq6,Dannii Minogue,03/03/2003,https://i.scdn.co/image/ab67616d0000b27389a3a8135ab49e14e36471dd,1,3,219999,False,0.0,GBAAP0200657,0.768,0.741,1.0,-9.252,0.0,0.0423,0.0234,7.2e-05,0.242,0.95,125.06,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
0mkRjDV6wzXg9rFUL1BEW0,iYiYi (feat. Flo Rida),"79Xp2rRN7wdsaTJgttdX3K, 0jnsk9HBra6NMjO2oANoPY","Cody Simpson, Flo Rida",4OFvKdVDW2iJBGbxZCqGad,4 U EP,79Xp2rRN7wdsaTJgttdX3K,Cody Simpson,20/12/2010,https://i.scdn.co/image/ab67616d0000b273b62bb08bc41faa385fae2c6b,1,2,235800,False,42.0,USAT21001075,0.629,0.721,5.0,-4.299,1.0,0.0287,0.0395,0.0,0.349,0.787,159.951,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
5yVIlYEHZxQVLyInCdldoS,Impossible,4IWBUUAFIplrNtaOHcJPRM,James Arthur,029WUoBjWc7Js1QiPH3mw0,James Arthur (Deluxe),4IWBUUAFIplrNtaOHcJPRM,James Arthur,04/11/2013,https://i.scdn.co/image/ab67616d0000b273192221f838b7b6b9cb4629bf,1,4,209440,False,81.0,GBHMU1200338,0.376,0.695,0.0,-4.782,0.0,0.0933,0.135,0.0,0.11,0.302,169.533,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
78Rxtykmgn8XZTGyYBpaDn,Hello - Edited Version,"1dnbud9cuozLQ86MtrDPFr, 55Aa2cqylxrFIXC767Z865, 4eAOcbAXIF4BmbN6E1QIlw","Stafford Brothers, Lil Wayne, Christina Milian",5p6366G0kGyFvs58NUhuij,Hello,1dnbud9cuozLQ86MtrDPFr,Stafford Brothers,01/01/2012,https://i.scdn.co/image/ab67616d0000b273cee9de0eb14f940fed9d6be6,1,1,207013,False,19.0,USCM51200846,0.653,0.845,4.0,-4.912,0.0,0.0352,0.219,0.0,0.921,0.552,123.086,4.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
